customer_id,stream_id,date,subscription_stopped
147,1453,2019-07-17,0
147,1661,2019-07-19,0
147,1709,2019-07-19,0
147,1559,2019-07-21,0
147,1227,2019-07-26,0
147,1754,2019-07-26,0
147,1073,2019-08-03,0
147,1219,2019-08-10,0
148,1548,2018-04-02,0
148,1100,2018-04-09,0
148,1413,2018-04-12,0
148,1661,2018-04-12,0
148,1556,2018-04-13,0
148,1558,2018-04-18,0
148,1234,2018-04-20,0
148,1474,2018-04-24,0
148,1504,2018-04-26,0
148,1078,2018-05-03,0
148,1727,2018-05-16,0
148,1358,2018-05-16,0
148,1555,2018-05-19,0
148,1540,2018-05-24,0
148,1755,2018-06-13,0
148,1611,2018-06-16,0
148,1255,2018-06-22,0
148,1612,2018-06-23,0
148,1698,2018-06-25,0
149,1341,2019-01-15,0
149,1529,2019-01-21,0
149,1342,2019-01-27,0
149,1052,2019-01-27,0
149,1228,2019-02-04,0
149,1168,2019-02-06,0
149,1129,2019-02-09,0
149,1687,2019-02-09,0
149,1652,2019-03-18,0
149,1453,2019-03-21,0
149,1017,2019-03-28,0
149,1139,2019-04-10,0
149,1773,2019-04-10,0
149,1495,2019-04-10,0
149,1382,2019-04-19,0
149,1158,2019-04-19,0
149,1000,2019-04-22,0
149,1154,2019-04-25,0
149,1147,2019-05-02,0
149,1405,2019-05-04,0
149,1231,2019-05-22,0
149,1708,2019-05-29,0
149,1149,2019-05-31,1
150,1153,2019-07-20,0
150,1362,2019-07-21,0
150,1350,2019-07-22,0
150,1210,2019-07-27,0
150,1156,2019-07-29,0
150,1158,2019-07-30,0
150,1754,2019-08-09,0
150,1099,2019-08-09,0
150,1194,2019-08-12,1
151,1682,2019-04-13,0
151,1532,2019-04-14,0
151,1367,2019-04-14,0
151,1535,2019-04-15,0
151,1411,2019-04-16,0
151,1150,2019-04-19,0
151,1245,2019-04-27,0
152,1017,2019-01-19,0
152,1666,2019-01-23,0
152,1635,2019-02-03,0
152,1414,2019-02-09,0
152,1305,2019-02-13,0
152,1525,2019-02-14,0
152,1263,2019-02-14,0
152,1305,2019-02-18,0
152,1414,2019-03-01,0
152,1158,2019-03-02,0
152,1410,2019-03-07,0
152,1368,2019-03-09,0
152,1250,2019-03-12,0
152,1124,2019-03-15,0
152,1228,2019-03-18,0
152,1455,2019-03-20,0
152,1119,2019-03-21,0
152,1248,2019-03-21,0
152,1162,2019-03-23,0
152,1145,2019-03-29,0
152,1088,2019-04-01,0
152,1643,2019-04-03,0
152,1018,2019-04-26,0
153,1225,2018-11-20,0
153,1178,2018-11-23,0
153,1328,2018-11-24,0
153,1618,2018-11-27,0
153,1421,2018-11-28,0
153,1576,2018-12-11,0
153,1185,2018-12-18,0
153,1538,2018-12-18,0
153,1637,2019-01-02,0
153,1117,2019-01-16,0
153,1046,2019-01-17,0
153,1655,2019-01-29,0
153,1505,2019-02-01,0
153,1231,2019-02-02,0
153,1649,2019-02-08,0
153,1141,2019-02-10,0
153,1616,2019-02-21,0
153,1021,2019-02-21,0
153,1222,2019-02-27,0
153,1245,2019-03-02,0
154,1449,2018-04-18,0
154,1084,2018-05-03,0
154,1497,2018-05-11,0
154,1299,2018-05-12,0
154,1455,2018-05-16,0
154,1367,2018-05-18,0
154,1401,2018-05-21,0
154,1067,2018-05-25,0
154,1374,2018-06-07,0
154,1401,2018-06-16,0
154,1696,2018-06-20,0
154,1222,2018-06-21,0
154,1274,2018-06-22,0
154,1599,2018-06-30,0
154,1439,2018-06-30,0
154,1387,2018-07-09,0
154,1198,2018-07-10,0
154,1374,2018-07-22,0
154,1473,2018-07-26,0
154,1092,2018-07-29,0
155,1528,2019-06-19,0
155,1127,2019-06-23,0
155,1715,2019-06-26,0
155,1468,2019-06-29,0
155,1687,2019-07-05,0
155,1163,2019-07-08,0
155,1350,2019-07-09,0
155,1250,2019-07-12,0
155,1376,2019-07-13,0
155,1648,2019-07-14,0
155,1572,2019-07-16,0
155,1401,2019-07-17,0
155,1659,2019-07-28,0
155,1752,2019-08-06,0
155,1199,2019-08-09,0
156,1562,2019-02-09,0
156,1648,2019-02-19,0
156,1235,2019-02-21,0
156,1167,2019-02-23,0
156,1679,2019-02-28,0
156,1408,2019-02-28,0
156,1668,2019-03-05,0
156,1610,2019-03-08,0
156,1160,2019-03-13,0
156,1734,2019-03-31,0
156,1692,2019-04-10,0
156,1639,2019-04-11,0
156,1695,2019-04-12,0
156,1109,2019-04-16,0
156,1358,2019-04-24,0
156,1228,2019-04-26,0
156,1566,2019-04-27,0
156,1475,2019-04-28,0
156,1167,2019-04-30,0
156,1337,2019-05-06,0
157,1722,2019-02-24,0
157,1766,2019-03-12,0
157,1188,2019-03-12,0
157,1318,2019-03-13,0
157,1084,2019-03-13,0
157,1539,2019-03-15,0
157,1303,2019-03-17,0
157,1208,2019-03-17,0
157,1053,2019-03-27,0
157,1392,2019-03-30,0
157,1581,2019-03-31,0
157,1434,2019-04-01,0
157,1122,2019-04-08,0
157,1214,2019-04-12,0
157,1073,2019-04-17,0
157,1742,2019-04-19,0
157,1730,2019-04-19,0
157,1579,2019-04-19,0
157,1559,2019-04-26,0
157,1409,2019-05-09,0
157,1249,2019-05-12,0
157,1348,2019-05-24,0
158,1633,2018-06-25,0
158,1646,2018-07-03,0
158,1702,2018-07-12,0
158,1418,2018-07-17,0
158,1052,2018-07-25,0
158,1570,2018-07-29,0
158,1657,2018-08-08,0
158,1496,2018-08-11,0
158,1675,2018-08-12,0
158,1698,2018-08-15,0
158,1546,2018-08-16,0
158,1196,2018-08-21,0
158,1746,2018-08-27,0
158,1137,2018-09-07,0
158,1578,2018-09-19,0
158,1048,2018-09-19,0
158,1538,2018-09-22,0
158,1627,2018-10-11,0
158,1189,2018-10-17,0
158,1158,2018-10-17,0
158,1604,2018-10-20,0
158,1299,2018-10-21,0
159,1651,2018-07-02,0
159,1425,2018-07-17,0
159,1592,2018-07-26,0
159,1389,2018-07-28,0
159,1276,2018-07-29,0
159,1159,2018-07-29,0
159,1651,2018-08-07,0
159,1420,2018-08-11,0
159,1188,2018-08-16,0
159,1213,2018-08-18,0
159,1482,2018-08-25,0
159,1530,2018-08-27,0
159,1664,2018-08-28,0
159,1545,2018-09-01,0
159,1665,2018-09-15,0
159,1670,2018-09-17,0
159,1550,2018-09-19,0
159,1753,2018-09-25,0
159,1193,2018-09-28,0
159,1601,2018-10-10,0
159,1176,2018-10-17,0
159,1469,2018-10-22,0
159,1196,2018-10-27,0
160,1349,2019-03-18,0
160,1359,2019-03-20,0
160,1153,2019-03-22,0
160,1247,2019-03-28,0
160,1452,2019-04-01,0
160,1630,2019-04-03,0
160,1555,2019-04-11,0
160,1000,2019-04-16,0
160,1181,2019-05-01,0
160,1062,2019-05-04,0
160,1158,2019-05-13,0
160,1218,2019-05-19,0
160,1698,2019-05-19,0
160,1585,2019-05-24,0
160,1240,2019-05-25,0
160,1699,2019-05-29,0
160,1349,2019-06-01,0
160,1006,2019-06-03,0
160,1573,2019-06-07,0
160,1366,2019-06-07,0
161,1154,2018-09-08,0
161,1547,2018-09-09,0
161,1279,2018-09-09,0
161,1168,2018-09-13,0
161,1183,2018-09-15,0
161,1312,2018-09-30,0
161,1211,2018-09-30,0
161,1131,2018-10-03,0
161,1117,2018-10-07,0
161,1547,2018-10-18,0
161,1775,2018-11-03,0
161,1172,2018-11-05,0
161,1559,2018-11-13,0
161,1724,2018-11-18,0
161,1294,2018-11-22,0
161,1455,2018-11-22,0
161,1631,2018-11-26,0
161,1136,2018-11-28,0
161,1586,2018-11-29,0
161,1316,2018-12-01,0
161,1239,2018-12-03,0
162,1363,2018-08-24,0
162,1330,2018-08-24,0
162,1403,2018-09-01,0
162,1629,2018-09-01,0
162,1382,2018-09-01,0
162,1732,2018-09-06,0
162,1481,2018-09-18,0
162,1083,2018-09-30,0
162,1019,2018-09-30,0
162,1104,2018-10-05,0
162,1598,2018-10-10,0
162,1133,2018-10-10,0
162,1240,2018-10-10,0
162,1551,2018-10-11,0
162,1581,2018-10-14,0
162,1001,2018-10-20,0
162,1052,2018-11-05,0
162,1060,2018-11-22,1
163,1182,2018-03-26,0
163,1615,2018-03-29,0
163,1160,2018-04-10,0
163,1138,2018-04-18,0
163,1248,2018-04-20,0
163,1441,2018-04-24,0
163,1603,2018-05-03,0
163,1356,2018-05-05,0
163,1259,2018-05-08,0
163,1644,2018-05-10,0
163,1235,2018-05-11,0
163,1528,2018-05-16,0
163,1159,2018-05-21,0
163,1111,2018-05-21,0
163,1300,2018-05-28,0
163,1334,2018-05-28,0
163,1556,2018-06-10,0
163,1770,2018-06-11,0
163,1653,2018-06-22,0
163,1034,2018-07-19,0
163,1244,2018-07-22,0
164,1206,2018-01-21,0
164,1704,2018-01-29,0
164,1328,2018-01-30,0
164,1154,2018-01-31,0
164,1378,2018-02-06,0
164,1190,2018-02-11,0
164,1639,2018-02-13,0
164,1737,2018-02-15,0
164,1294,2018-02-17,0
164,1478,2018-03-02,0
164,1450,2018-03-05,0
164,1446,2018-03-10,0
164,1197,2018-03-18,0
164,1432,2018-03-30,0
164,1543,2018-03-30,0
164,1388,2018-04-09,0
164,1404,2018-04-21,0
164,1727,2018-05-07,0
164,1097,2018-05-08,0
164,1484,2018-05-09,0
164,1170,2018-05-12,0
164,1078,2018-05-14,0
164,1648,2018-05-25,0
165,1744,2019-06-27,0
165,1516,2019-06-28,0
165,1574,2019-06-30,0
165,1062,2019-07-08,0
165,1002,2019-07-12,0
165,1562,2019-07-16,0
165,1607,2019-07-18,0
165,1170,2019-07-20,0
165,1574,2019-07-26,0
165,1141,2019-07-29,0
165,1405,2019-07-31,0
165,1400,2019-08-07,0
165,1724,2019-08-10,0
166,1153,2018-10-28,0
166,1029,2018-11-12,0
166,1206,2018-11-19,0
166,1680,2018-11-21,0
166,1187,2018-11-23,0
166,1758,2018-11-30,0
166,1497,2018-12-01,0
166,1185,2018-12-07,0
166,1625,2018-12-07,0
166,1726,2018-12-12,0
166,1676,2018-12-14,0
166,1009,2018-12-16,0
166,1631,2018-12-17,0
166,1708,2018-12-25,0
166,1441,2018-12-26,0
166,1316,2018-12-28,0
166,1541,2019-01-02,0
166,1095,2019-01-07,0
166,1592,2019-01-14,0
166,1122,2019-01-16,1
167,1463,2019-06-02,0
167,1622,2019-06-03,0
167,1534,2019-06-03,0
167,1034,2019-06-12,0
167,1259,2019-06-13,0
167,1579,2019-06-13,0
167,1210,2019-06-17,0
167,1497,2019-06-19,0
167,1032,2019-06-20,0
167,1019,2019-06-23,0
167,1131,2019-06-26,0
167,1511,2019-06-29,0
167,1379,2019-07-12,0
167,1281,2019-07-19,0
167,1040,2019-07-29,1
168,1488,2018-09-22,0
168,1671,2018-09-23,0
168,1295,2018-09-24,0
168,1727,2018-09-26,0
168,1294,2018-10-14,0
168,1244,2018-10-17,0
168,1720,2018-10-18,0
168,1724,2018-10-24,0
168,1229,2018-10-31,0
168,1332,2018-11-05,0
168,1693,2018-11-05,0
168,1257,2018-11-05,0
168,1759,2018-11-17,0
168,1613,2018-11-20,0
168,1061,2018-11-22,0
168,1516,2018-12-11,0
168,1165,2018-12-17,0
168,1699,2018-12-26,0
168,1048,2019-01-14,0
168,1319,2019-01-17,0
168,1113,2019-01-20,0
168,1017,2019-01-23,0
168,1107,2019-01-31,0
169,1512,2019-01-27,0
169,1302,2019-01-31,0
169,1305,2019-02-01,0
169,1355,2019-02-03,0
169,1725,2019-02-05,0
169,1259,2019-02-21,0
169,1488,2019-02-25,0
169,1168,2019-02-26,0
169,1561,2019-03-04,0
169,1141,2019-03-05,0
169,1471,2019-03-08,0
169,1381,2019-03-10,0
169,1137,2019-03-13,0
169,1402,2019-03-18,0
169,1710,2019-03-24,0
169,1583,2019-03-31,0
169,1710,2019-04-20,0
169,1499,2019-04-26,0
169,1004,2019-05-14,0
169,1420,2019-05-15,0
169,1484,2019-05-17,1
170,1709,2019-01-24,0
170,1461,2019-01-25,0
170,1475,2019-01-25,0
170,1306,2019-01-25,0
170,1063,2019-01-26,0
170,1757,2019-01-30,0
170,1360,2019-02-01,0
170,1303,2019-02-03,1
171,1634,2019-04-29,0
171,1730,2019-05-01,0
171,1333,2019-05-17,0
171,1591,2019-05-23,0
171,1614,2019-05-28,0
171,1635,2019-06-02,0
171,1443,2019-06-02,0
171,1749,2019-06-04,0
171,1516,2019-06-04,0
171,1647,2019-06-05,0
171,1349,2019-06-09,0
171,1367,2019-06-13,0
171,1692,2019-06-20,0
171,1147,2019-06-27,0
171,1118,2019-07-09,0
171,1327,2019-07-13,0
171,1199,2019-07-21,0
171,1431,2019-07-23,0
171,1771,2019-07-31,0
171,1481,2019-08-09,0
171,1601,2019-08-10,1
172,1113,2018-01-29,0
172,1048,2018-02-05,0
172,1048,2018-02-17,0
172,1221,2018-02-21,0
172,1623,2018-02-22,0
172,1429,2018-02-24,0
172,1239,2018-03-01,0
172,1418,2018-03-30,0
172,1350,2018-04-03,0
172,1710,2018-04-11,0
172,1502,2018-04-12,0
172,1201,2018-04-20,0
172,1115,2018-04-22,0
172,1000,2018-04-28,0
172,1563,2018-05-05,0
172,1280,2018-05-07,0
172,1631,2018-05-07,0
172,1114,2018-05-09,0
172,1353,2018-05-11,0
172,1543,2018-05-11,0
173,1681,2018-06-06,0
173,1590,2018-06-09,0
173,1609,2018-06-12,0
173,1755,2018-07-04,0
173,1715,2018-07-07,0
173,1388,2018-07-08,0
173,1175,2018-07-11,0
173,1475,2018-07-15,0
173,1512,2018-07-16,0
173,1688,2018-07-30,0
173,1230,2018-07-31,0
173,1309,2018-08-05,0
173,1280,2018-08-09,0
173,1561,2018-08-11,0
173,1354,2018-08-17,0
173,1696,2018-09-05,0
173,1680,2018-09-08,0
173,1703,2018-09-13,0
173,1164,2018-09-15,0
173,1463,2018-09-19,0
173,1656,2018-09-27,1
174,1368,2019-06-30,0
174,1043,2019-07-07,0
174,1591,2019-07-08,0
174,1254,2019-07-10,0
174,1335,2019-07-14,0
174,1464,2019-07-15,0
174,1105,2019-07-16,0
174,1764,2019-07-16,0
174,1034,2019-07-21,0
174,1539,2019-07-23,0
174,1540,2019-07-26,0
174,1441,2019-07-30,0
174,1588,2019-08-06,0
174,1478,2019-08-08,0
175,1210,2019-03-09,0
175,1044,2019-03-09,0
175,1692,2019-03-16,0
175,1091,2019-03-19,0
175,1698,2019-03-19,0
175,1180,2019-03-20,0
175,1430,2019-03-21,0
175,1246,2019-03-25,0
175,1405,2019-03-27,0
175,1270,2019-03-28,0
175,1675,2019-04-01,0
176,1641,2018-09-19,0
176,1057,2018-09-21,0
176,1194,2018-09-23,0
176,1662,2018-10-11,0
176,1625,2018-10-12,0
176,1309,2018-10-18,0
176,1227,2018-10-19,0
176,1043,2018-10-21,0
176,1744,2018-11-04,0
176,1673,2018-11-08,0
176,1325,2018-11-10,0
176,1336,2018-11-12,0
176,1416,2018-11-15,0
176,1480,2018-11-19,0
176,1565,2018-11-30,0
176,1663,2018-12-05,0
176,1726,2018-12-15,0
176,1584,2018-12-21,0
176,1087,2018-12-23,0
176,1276,2018-12-27,0
176,1726,2019-01-04,0
176,1404,2019-01-08,1
177,1300,2019-01-19,0
177,1268,2019-02-16,0
177,1422,2019-02-20,0
177,1207,2019-02-22,0
177,1625,2019-02-25,0
177,1499,2019-03-03,0
177,1540,2019-03-09,0
177,1215,2019-03-17,0
177,1455,2019-03-25,0
177,1590,2019-03-25,0
177,1225,2019-03-25,0
177,1001,2019-03-28,0
177,1432,2019-04-02,0
177,1107,2019-04-09,0
177,1233,2019-04-11,0
177,1246,2019-04-25,0
177,1736,2019-04-26,0
177,1242,2019-04-29,0
177,1067,2019-05-05,0
177,1402,2019-05-07,0
178,1677,2018-02-03,0
178,1526,2018-02-07,0
178,1255,2018-02-11,0
178,1707,2018-02-13,0
178,1092,2018-02-23,0
178,1243,2018-03-07,0
178,1296,2018-03-08,0
178,1503,2018-03-18,0
178,1620,2018-03-19,0
178,1218,2018-03-20,0
178,1017,2018-04-05,0
178,1394,2018-04-07,0
178,1036,2018-04-09,0
178,1370,2018-04-18,0
178,1747,2018-05-06,0
178,1643,2018-05-09,0
178,1607,2018-05-12,0
178,1466,2018-05-14,0
178,1365,2018-06-10,0
178,1349,2018-06-17,0
178,1277,2018-06-19,0
178,1455,2018-06-19,0
178,1038,2018-06-24,0
178,1524,2018-06-25,0
179,1553,2018-08-30,0
179,1150,2018-09-01,0
179,1606,2018-09-07,0
179,1421,2018-09-08,0
179,1429,2018-09-13,0
179,1731,2018-09-26,0
179,1080,2018-09-28,0
179,1321,2018-10-01,0
179,1146,2018-10-03,0
179,1302,2018-10-03,0
179,1300,2018-10-10,0
179,1168,2018-10-12,0
179,1302,2018-10-17,0
179,1587,2018-10-28,0
179,1043,2018-10-30,0
179,1600,2018-11-06,0
180,1341,2018-07-26,0
180,1757,2018-07-30,0
180,1548,2018-08-03,0
180,1635,2018-08-25,0
180,1018,2018-08-31,0
180,1538,2018-09-03,0
180,1333,2018-09-06,0
180,1731,2018-09-08,0
180,1454,2018-09-13,0
180,1273,2018-09-16,0
180,1565,2018-09-18,0
180,1546,2018-09-19,0
180,1544,2018-09-28,0
180,1716,2018-10-02,0
180,1331,2018-10-02,0
180,1271,2018-10-06,0
180,1087,2018-10-16,0
180,1649,2018-10-22,0
180,1246,2018-10-22,0
181,1354,2019-03-20,0
181,1340,2019-03-21,0
181,1466,2019-03-27,0
181,1431,2019-03-31,0
181,1171,2019-04-03,0
181,1241,2019-04-04,0
181,1696,2019-04-12,0
181,1653,2019-04-14,0
181,1207,2019-04-15,0
181,1141,2019-04-19,0
181,1153,2019-04-26,0
181,1206,2019-05-07,0
181,1725,2019-05-13,0
181,1623,2019-05-14,0
181,1752,2019-05-22,0
181,1485,2019-05-24,0
181,1674,2019-06-01,0
181,1546,2019-06-03,0
181,1711,2019-06-05,0
181,1460,2019-06-05,0
181,1694,2019-06-13,0
181,1680,2019-06-16,1
182,1672,2018-11-28,0
182,1119,2018-12-04,0
182,1504,2018-12-11,0
182,1633,2018-12-18,0
182,1516,2018-12-23,0
182,1129,2019-01-02,0
182,1554,2019-01-16,0
182,1298,2019-01-18,0
182,1283,2019-01-23,0
182,1267,2019-01-23,0
182,1306,2019-01-27,0
182,1086,2019-01-31,0
182,1050,2019-02-11,0
182,1766,2019-02-12,0
182,1148,2019-02-16,0
182,1028,2019-02-21,0
182,1279,2019-02-23,0
182,1346,2019-02-26,0
182,1067,2019-02-26,0
182,1250,2019-04-04,0
182,1726,2019-04-23,0
182,1467,2019-04-30,0
182,1553,2019-05-02,0
182,1045,2019-05-04,0
182,1205,2019-05-07,0
183,1018,2019-05-28,0
183,1003,2019-06-17,0
183,1467,2019-06-25,0
183,1565,2019-06-26,0
183,1393,2019-06-28,0
183,1390,2019-07-01,0
183,1503,2019-07-02,0
183,1733,2019-07-07,0
183,1165,2019-07-08,0
183,1535,2019-07-08,0
183,1170,2019-07-08,0
183,1183,2019-07-09,0
183,1341,2019-07-14,0
183,1167,2019-07-19,0
183,1357,2019-07-24,0
183,1295,2019-07-27,0
183,1163,2019-07-29,0
183,1291,2019-08-04,0
183,1712,2019-08-08,0
184,1417,2019-02-19,0
184,1171,2019-02-22,0
184,1580,2019-03-01,0
184,1757,2019-03-04,0
184,1294,2019-03-07,0
184,1210,2019-03-08,0
184,1683,2019-03-08,0
184,1258,2019-03-10,0
184,1700,2019-03-15,0
184,1532,2019-03-22,0
184,1166,2019-04-08,0
184,1040,2019-04-12,0
184,1612,2019-04-13,0
184,1030,2019-04-17,0
184,1254,2019-04-29,0
184,1117,2019-05-14,0
184,1673,2019-05-21,0
184,1728,2019-05-29,0
184,1559,2019-06-04,0
184,1601,2019-06-05,0
184,1015,2019-06-05,0
185,1406,2019-06-05,0
185,1403,2019-06-06,0
185,1431,2019-06-07,0
185,1084,2019-06-07,0
185,1712,2019-06-08,0
185,1455,2019-06-17,0
185,1495,2019-06-21,0
185,1516,2019-06-25,0
185,1175,2019-06-25,0
185,1687,2019-06-28,0
185,1488,2019-06-30,0
185,1631,2019-07-07,0
185,1724,2019-07-15,1
186,1570,2018-06-17,0
186,1011,2018-06-26,0
186,1282,2018-06-28,0
186,1084,2018-06-30,0
186,1727,2018-07-04,0
186,1126,2018-07-06,0
186,1104,2018-07-06,0
186,1189,2018-07-09,0
186,1052,2018-07-13,0
186,1400,2018-07-16,0
186,1612,2018-07-23,0
186,1346,2018-07-30,0
186,1439,2018-08-04,0
186,1312,2018-08-05,0
186,1484,2018-08-17,0
186,1068,2018-08-28,0
186,1198,2018-08-28,0
186,1140,2018-08-30,0
186,1158,2018-09-19,0
186,1331,2018-09-23,0
186,1601,2018-09-29,0
187,1344,2018-02-12,0
187,1519,2018-02-23,0
187,1326,2018-03-01,0
187,1119,2018-03-01,0
187,1115,2018-03-07,0
187,1264,2018-03-09,0
187,1037,2018-03-12,0
187,1578,2018-03-14,0
187,1736,2018-03-21,0
187,1634,2018-04-13,0
187,1746,2018-04-25,0
187,1360,2018-04-28,0
187,1050,2018-05-03,0
187,1261,2018-05-04,0
187,1299,2018-05-05,0
187,1630,2018-05-11,0
187,1601,2018-05-13,0
187,1195,2018-05-13,0
187,1132,2018-05-18,0
187,1564,2018-05-20,0
187,1360,2018-05-26,0
187,1128,2018-06-17,0
188,1053,2018-02-13,0
188,1714,2018-02-24,0
188,1729,2018-02-26,0
188,1341,2018-03-07,0
188,1418,2018-03-08,0
188,1287,2018-03-23,0
188,1599,2018-03-25,0
188,1236,2018-03-25,0
188,1404,2018-03-30,0
188,1061,2018-04-04,0
188,1024,2018-04-13,0
188,1123,2018-04-13,0
188,1195,2018-04-16,0
188,1493,2018-04-16,0
188,1257,2018-04-17,0
188,1546,2018-04-20,0
188,1715,2018-04-20,0
188,1498,2018-04-27,0
188,1523,2018-05-02,0
188,1293,2018-05-11,0
188,1408,2018-05-11,0
189,1132,2018-01-21,0
189,1079,2018-01-25,0
189,1361,2018-01-26,0
189,1650,2018-01-31,0
189,1664,2018-02-02,0
189,1580,2018-02-10,0
189,1373,2018-02-27,0
189,1699,2018-03-05,0
189,1624,2018-03-07,0
189,1445,2018-03-13,0
189,1404,2018-03-16,0
189,1475,2018-03-18,0
189,1385,2018-03-20,0
189,1662,2018-03-21,0
189,1346,2018-04-01,0
189,1204,2018-04-07,0
189,1415,2018-04-13,0
189,1604,2018-05-08,0
189,1557,2018-05-12,0
189,1202,2018-05-18,0
189,1116,2018-05-25,0
189,1445,2018-05-27,0
189,1650,2018-06-06,0
189,1049,2018-06-08,0
190,1243,2019-06-01,0
190,1384,2019-06-04,0
190,1282,2019-06-11,0
190,1114,2019-06-12,0
190,1629,2019-06-14,0
190,1288,2019-06-14,0
190,1092,2019-06-17,0
190,1011,2019-06-23,0
190,1513,2019-06-25,0
190,1652,2019-07-01,0
190,1130,2019-07-02,0
190,1384,2019-07-03,0
190,1380,2019-07-03,0
190,1458,2019-07-07,0
190,1424,2019-07-08,0
190,1678,2019-07-13,0
190,1481,2019-07-26,0
190,1087,2019-07-31,0
190,1444,2019-08-01,0
190,1304,2019-08-10,1
191,1073,2019-05-06,0
191,1635,2019-05-07,0
191,1620,2019-05-09,0
191,1722,2019-05-09,0
191,1180,2019-05-10,0
191,1117,2019-05-16,0
191,1200,2019-05-17,0
191,1581,2019-05-18,0
191,1673,2019-05-23,0
191,1766,2019-06-07,0
191,1287,2019-06-15,0
191,1550,2019-06-20,0
191,1146,2019-06-21,0
191,1255,2019-07-11,0
191,1578,2019-07-11,0
191,1532,2019-07-23,0
191,1650,2019-07-29,0
191,1718,2019-08-01,0
191,1547,2019-08-10,0
191,1027,2019-08-11,0
191,1336,2019-08-12,0
192,1430,2019-01-15,0
192,1236,2019-01-30,0
192,1182,2019-01-30,0
192,1580,2019-02-03,0
192,1412,2019-02-10,0
192,1563,2019-02-11,0
192,1211,2019-02-14,0
192,1721,2019-02-17,0
192,1700,2019-02-19,0
192,1768,2019-02-27,0
192,1668,2019-03-06,0
192,1537,2019-04-01,0
192,1493,2019-04-04,0
192,1033,2019-04-09,0
192,1016,2019-04-11,0
192,1018,2019-04-13,0
192,1399,2019-04-14,0
192,1585,2019-04-14,0
192,1537,2019-04-18,0
192,1104,2019-04-19,0
192,1074,2019-04-20,0
192,1770,2019-05-11,0
192,1613,2019-05-12,0
192,1000,2019-05-19,0
193,1145,2019-02-16,0
193,1558,2019-02-22,0
193,1419,2019-02-24,0
193,1079,2019-02-27,0
193,1455,2019-03-05,0
193,1185,2019-03-10,0
193,1329,2019-03-12,0
193,1564,2019-03-25,0
193,1238,2019-03-25,0
193,1271,2019-03-27,0
193,1552,2019-03-27,0
193,1357,2019-03-29,0
193,1717,2019-03-29,0
193,1358,2019-04-04,0
193,1471,2019-04-13,0
194,1411,2018-10-28,0
194,1752,2018-11-01,0
194,1233,2018-12-07,0
194,1710,2018-12-14,0
194,1280,2018-12-15,0
194,1083,2018-12-16,0
194,1500,2018-12-17,0
194,1691,2018-12-20,0
194,1298,2018-12-20,0
194,1731,2018-12-22,0
194,1188,2018-12-31,0
194,1485,2019-01-01,0
194,1160,2019-01-02,0
194,1167,2019-01-07,0
194,1429,2019-01-15,0
194,1359,2019-01-19,0
194,1346,2019-01-20,0
194,1232,2019-01-28,0
194,1744,2019-02-02,0
194,1298,2019-02-12,0
194,1444,2019-02-21,0
195,1602,2019-07-29,0
195,1222,2019-07-31,0
195,1637,2019-08-02,0
195,1525,2019-08-02,0
195,1185,2019-08-03,0
195,1494,2019-08-03,0
195,1613,2019-08-04,0
195,1516,2019-08-06,0
195,1117,2019-08-09,0
195,1106,2019-08-09,1
196,1244,2018-03-17,0
196,1423,2018-03-17,0
196,1401,2018-03-20,0
196,1298,2018-03-29,0
196,1687,2018-04-12,0
196,1485,2018-04-12,0
196,1255,2018-04-12,0
196,1293,2018-04-18,0
196,1243,2018-04-28,0
196,1116,2018-05-04,0
196,1305,2018-05-06,0
196,1222,2018-05-11,0
196,1338,2018-05-14,0
196,1548,2018-05-19,0
196,1116,2018-05-26,0
196,1386,2018-06-03,0
196,1677,2018-06-04,0
196,1003,2018-06-05,0
197,1419,2019-02-27,0
197,1214,2019-03-01,0
197,1009,2019-03-03,0
197,1266,2019-03-04,0
197,1663,2019-03-07,0
197,1022,2019-03-10,0
197,1693,2019-03-18,0
197,1477,2019-03-18,0
197,1550,2019-03-19,0
197,1255,2019-04-14,0
197,1658,2019-04-17,0
197,1148,2019-04-25,0
197,1348,2019-04-30,0
197,1762,2019-05-18,0
197,1651,2019-05-22,0
197,1178,2019-06-01,0
197,1051,2019-06-04,0
197,1510,2019-06-06,0
197,1224,2019-06-12,0
197,1351,2019-06-15,0
197,1165,2019-06-17,0
197,1447,2019-06-17,0
197,1589,2019-06-19,0
197,1136,2019-06-20,0
198,1323,2019-01-25,0
198,1206,2019-01-26,0
198,1334,2019-02-06,0
198,1038,2019-02-25,0
198,1310,2019-02-28,0
198,1217,2019-02-28,0
198,1311,2019-03-03,0
198,1392,2019-03-08,0
198,1020,2019-03-15,0
198,1069,2019-03-23,0
198,1215,2019-03-24,0
198,1036,2019-03-29,0
198,1373,2019-03-30,0
198,1402,2019-04-09,0
198,1683,2019-05-04,0
198,1697,2019-05-04,0
198,1298,2019-05-07,0
198,1449,2019-05-08,0
198,1258,2019-05-09,0
198,1010,2019-05-15,0
198,1006,2019-05-19,0
198,1280,2019-05-28,0
198,1620,2019-06-06,0
198,1576,2019-06-16,1
199,1403,2018-03-05,0
199,1411,2018-03-11,0
199,1328,2018-03-17,0
199,1240,2018-03-18,0
199,1097,2018-03-27,0
199,1578,2018-03-28,0
199,1232,2018-04-03,0
199,1756,2018-04-06,0
199,1244,2018-04-11,0
199,1179,2018-04-16,0
199,1184,2018-04-23,0
